output_var_name,change_in_multiplier,strategy_code,cost_factor,cost_factor_function,strategy,comparison_code,difference_variable,output_variable_name,multiplier,annual change,sum,diff_var
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_scoe_fuel_diesel
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_inen_fuel_oil
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_inen_fuel_diesel
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_entc_fuel_diesel
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_entc_fuel_coal
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_scoe_fuel_gasoline
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_entc_fuel_oil
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_trns_fuel_gasoline
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_scoe_fuel_hydrogen
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_trns_fuel_hydrocarbon_gas_liquids
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_inen_fuel_gasoline
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_entc_fuel_biomass
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_trns_fuel_biofuels
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_scoe_fuel_biomass
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_entc_fuel_hydrocarbon_gas_liquids
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_entc_fuel_kerosene
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_entc_fuel_natural_gas
cb:enfu:fuel_cost:X:X,1,PFLO:UNCONSTRAINED,enfu_fuel_cost_factors,cb_system_fuel_costs,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_*_fuel_*,cb:enfu:fuel_cost:X:X,-500000,1,0,totalvalue_enfu_fuel_consumed_trns_fuel_diesel
cb:ccsq:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_ccsq_*,cb:ccsq:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_ccsq_fuel_hydrogen
cb:ccsq:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_ccsq_*,cb:ccsq:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_ccsq_fuel_natural_gas
cb:inen:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_inen_*,cb:inen:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_inen_fuel_natural_gas
cb:inen:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_inen_*,cb:inen:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_inen_fuel_coal
cb:inen:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_inen_*,cb:inen:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_inen_fuel_biomass
cb:inen:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_inen_*,cb:inen:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_inen_fuel_kerosene
cb:inen:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_inen_*,cb:inen:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_inen_fuel_hydrogen
cb:inen:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_inen_*,cb:inen:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_inen_fuel_hydrocarbon_gas_liquids
cb:inen:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_inen_*,cb:inen:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_inen_fuel_coke
cb:inen:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_inen_*,cb:inen:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_inen_fuel_oil
cb:inen:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_inen_*,cb:inen:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_inen_fuel_diesel
cb:inen:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_inen_*,cb:inen:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_inen_fuel_gasoline
cb:scoe:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_scoe_*,cb:scoe:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_scoe_fuel_kerosene
cb:scoe:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_scoe_*,cb:scoe:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_scoe_fuel_coal
cb:scoe:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_scoe_*,cb:scoe:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_scoe_fuel_hydrocarbon_gas_liquids
cb:scoe:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_scoe_*,cb:scoe:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_scoe_fuel_natural_gas
cb:scoe:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_scoe_*,cb:scoe:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_scoe_fuel_diesel
cb:scoe:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_scoe_*,cb:scoe:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_scoe_fuel_gasoline
cb:scoe:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_scoe_*,cb:scoe:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_scoe_fuel_hydrogen
cb:scoe:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_scoe_*,cb:scoe:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_scoe_fuel_biomass
cb:entc:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_entc_*,cb:entc:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_entc_fuel_nuclear
cb:entc:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_entc_*,cb:entc:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_entc_fuel_hydrogen
cb:entc:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_entc_*,cb:entc:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_entc_fuel_coke
cb:entc:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_entc_*,cb:entc:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_entc_fuel_waste
cb:entc:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_entc_*,cb:entc:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_entc_fuel_biogas
cb:entc:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_entc_*,cb:entc:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_entc_fuel_biofuels
cb:entc:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_entc_*,cb:entc:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_entc_fuel_other
cb:entc:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_entc_*,cb:entc:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_entc_fuel_gasoline
cb:entc:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_entc_*,cb:entc:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_entc_fuel_diesel
cb:entc:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_entc_*,cb:entc:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_entc_fuel_coal
cb:entc:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_entc_*,cb:entc:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_entc_fuel_oil
cb:entc:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_entc_*,cb:entc:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_entc_fuel_biomass
cb:entc:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_entc_*,cb:entc:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_entc_fuel_hydrocarbon_gas_liquids
cb:entc:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_entc_*,cb:entc:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_entc_fuel_kerosene
cb:entc:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_entc_*,cb:entc:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_entc_fuel_natural_gas
cb:trns:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_trns_*,cb:trns:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_trns_fuel_hydrogen
cb:trns:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_trns_*,cb:trns:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_trns_fuel_ammonia
cb:trns:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_trns_*,cb:trns:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_trns_fuel_natural_gas
cb:trns:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_trns_*,cb:trns:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_trns_fuel_kerosene
cb:trns:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_trns_*,cb:trns:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_trns_fuel_gasoline
cb:trns:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_trns_*,cb:trns:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_trns_fuel_hydrocarbon_gas_liquids
cb:trns:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_trns_*,cb:trns:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_trns_fuel_biofuels
cb:trns:sector_specific:fuel_cost:X,1,PFLO:UNCONSTRAINED,enfu_sector_fuel_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,totalvalue_enfu_fuel_consumed_trns_*,cb:trns:sector_specific:fuel_cost:X,-500000,1,1,totalvalue_enfu_fuel_consumed_trns_fuel_diesel
cb:entc:air_pollution:X:diesel,1,PFLO:UNCONSTRAINED,entc_air_pollution_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_annual_production_by_technology_pp_coal,cb:entc:air_pollution:X:diesel,-2768315,1,0,nemomod_entc_annual_production_by_technology_pp_coal_ccs
cb:entc:air_pollution:X:diesel,1,PFLO:UNCONSTRAINED,entc_air_pollution_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_annual_production_by_technology_pp_coal,cb:entc:air_pollution:X:diesel,-2768315,1,0,nemomod_entc_annual_production_by_technology_pp_coal
cb:entc:air_pollution:X:gasoline,1,PFLO:UNCONSTRAINED,entc_air_pollution_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_annual_production_by_technology_pp_gas,cb:entc:air_pollution:X:gasoline,-98656.5,1,0,nemomod_entc_annual_production_by_technology_pp_gas
cb:entc:air_pollution:X:gasoline,1,PFLO:UNCONSTRAINED,entc_air_pollution_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_annual_production_by_technology_pp_gas,cb:entc:air_pollution:X:gasoline,-98656.5,1,0,nemomod_entc_annual_production_by_technology_pp_gas_ccs
cb:entc:air_pollution:X:biofuels,1,PFLO:UNCONSTRAINED,entc_air_pollution_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_annual_production_by_technology_pp_oil,cb:entc:air_pollution:X:biofuels,-1433486,1,0,nemomod_entc_annual_production_by_technology_pp_oil
cb:entc:technical_cost:electricity:capex,1,PFLO:UNCONSTRAINED,entc_production_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_discounted_capital*,cb:entc:technical_cost:electricity:capex,-1000000,1,1,nemomod_entc_discounted_capital_investment_fp_hydrogen_gasification
cb:entc:technical_cost:electricity:capex,1,PFLO:UNCONSTRAINED,entc_production_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_discounted_capital*,cb:entc:technical_cost:electricity:capex,-1000000,1,1,nemomod_entc_discounted_capital_investment_pp_nuclear
cb:entc:technical_cost:electricity:capex,1,PFLO:UNCONSTRAINED,entc_production_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_discounted_capital*,cb:entc:technical_cost:electricity:capex,-1000000,1,1,nemomod_entc_discounted_capital_investment_pp_biomass
cb:entc:technical_cost:electricity:capex,1,PFLO:UNCONSTRAINED,entc_production_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_discounted_capital*,cb:entc:technical_cost:electricity:capex,-1000000,1,1,nemomod_entc_discounted_capital_investment_pp_geothermal
cb:entc:technical_cost:electricity:capex,1,PFLO:UNCONSTRAINED,entc_production_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_discounted_capital*,cb:entc:technical_cost:electricity:capex,-1000000,1,1,nemomod_entc_discounted_capital_investment_pp_coal_ccs
cb:entc:technical_cost:electricity:capex,1,PFLO:UNCONSTRAINED,entc_production_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_discounted_capital*,cb:entc:technical_cost:electricity:capex,-1000000,1,1,nemomod_entc_discounted_capital_investment_fp_hydrogen_reformation_ccs
cb:entc:technical_cost:electricity:capex,1,PFLO:UNCONSTRAINED,entc_production_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_discounted_capital*,cb:entc:technical_cost:electricity:capex,-1000000,1,1,nemomod_entc_discounted_capital_investment_fp_ammonia_production
cb:entc:technical_cost:electricity:capex,1,PFLO:UNCONSTRAINED,entc_production_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_discounted_capital*,cb:entc:technical_cost:electricity:capex,-1000000,1,1,nemomod_entc_discounted_capital_investment_pp_solar
cb:entc:technical_cost:electricity:capex,1,PFLO:UNCONSTRAINED,entc_production_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_discounted_capital*,cb:entc:technical_cost:electricity:capex,-1000000,1,1,nemomod_entc_discounted_capital_investment_fp_hydrogen_reformation
cb:entc:technical_cost:electricity:capex,1,PFLO:UNCONSTRAINED,entc_production_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_discounted_capital*,cb:entc:technical_cost:electricity:capex,-1000000,1,1,nemomod_entc_discounted_capital_investment_pp_hydropower
cb:entc:technical_cost:electricity:capex,1,PFLO:UNCONSTRAINED,entc_production_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_discounted_capital*,cb:entc:technical_cost:electricity:capex,-1000000,1,1,nemomod_entc_discounted_capital_investment_pp_coal
cb:entc:technical_cost:electricity:capex,1,PFLO:UNCONSTRAINED,entc_production_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_discounted_capital*,cb:entc:technical_cost:electricity:capex,-1000000,1,1,nemomod_entc_discounted_capital_investment_pp_biogas
cb:entc:technical_cost:electricity:capex,1,PFLO:UNCONSTRAINED,entc_production_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_discounted_capital*,cb:entc:technical_cost:electricity:capex,-1000000,1,1,nemomod_entc_discounted_capital_investment_pp_waste_incineration
cb:entc:technical_cost:electricity:capex,1,PFLO:UNCONSTRAINED,entc_production_cost_factors,cb_apply_cost_factors,PFLO:UNCONSTRAINED,LNDU:PLUR,nemomod_entc_discounted_capital*,cb:entc:technical_cost:electricity:capex,-1000000,1,1,nemomod_entc_discounted_capital_investment_pp_wind
